Ticker,Average RMSE,Std. Dev. RMSE,Average MAPE,Std. Dev. MAPE,Best Model
HES,4.415421117864068,2.186609011926124,0.0531349528895783,0.0260216344827396,<keras.src.engine.sequential.Sequential object at 0x7921ff609180>
HIG,1.9026327183638407,0.4626371544573676,0.0334896259801749,0.0140971909706301,<keras.src.engine.sequential.Sequential object at 0x7921f75e8e20>
HII,7.161248713594728,2.2851584257694304,0.0312542977146556,0.0052243225735582,<keras.src.engine.sequential.Sequential object at 0x792214b131f0>
HLT,3.262382725482283,0.9616955944933596,0.0307903132126124,0.0135351198387096,<keras.src.engine.sequential.Sequential object at 0x7921f5c906d0>
HOLX,2.003215420478047,0.3054543042315483,0.0297735632491657,0.0064264221753526,<keras.src.engine.sequential.Sequential object at 0x7921ff0c6290>
HON,3.982770033216228,1.884566709347179,0.0206371921317266,0.0066086741062986,<keras.src.engine.sequential.Sequential object at 0x7921f5335f60>
HPE,0.6091980674075864,0.2294515035908413,0.0373572408488275,0.0107089769029271,<keras.src.engine.sequential.Sequential object at 0x79224bfaa170>
HPQ,1.011231022358135,0.4335367573015272,0.0433804407230585,0.0159649910666569,<keras.src.engine.sequential.Sequential object at 0x7921fd9dda20>
HRL,1.05150510022456,0.2467211694771931,0.0260231475290738,0.0082260414398112,<keras.src.engine.sequential.Sequential object at 0x7922a9f5c130>
HSIC,1.8813857145767516,0.2614360611839842,0.0220925109123605,0.00514743127411,<keras.src.engine.sequential.Sequential object at 0x7921eea727d0>
HST,0.6126283687708919,0.1547445148174236,0.0331486669745564,0.0083645111179131,<keras.src.engine.sequential.Sequential object at 0x7922a9fadea0>
HSY,4.044210423365099,3.678015678643119,0.0210526758407328,0.012087885356632,<keras.src.engine.sequential.Sequential object at 0x7921f4bd2d40>
HUM,14.70429777686132,8.914509041763358,0.0368200050462738,0.0112086815052432,<keras.src.engine.sequential.Sequential object at 0x7921f5ab5f90>
HWM,1.7586570384033289,0.5452908651667241,0.0499217977063995,0.0180796931470025,<keras.src.engine.sequential.Sequential object at 0x7921fc930a30>
IBM,3.509544697171934,0.8603483815669066,0.0243458618899959,0.0054053233509908,<keras.src.engine.sequential.Sequential object at 0x792206cd16c0>
ICE,1.984260104066032,0.6267452844356707,0.0203682809446728,0.0053562907564018,<keras.src.engine.sequential.Sequential object at 0x7921eea46dd0>
IDXX,14.3459534249838,10.11333754711274,0.0385074553876285,0.0105538941013473,<keras.src.engine.sequential.Sequential object at 0x7921eeeef610>
IEX,4.82225562297563,2.012586663829032,0.0277557412261289,0.0093848945442624,<keras.src.engine.sequential.Sequential object at 0x792207a60970>
IFF,5.237580618411561,2.975550480160823,0.0419747120580001,0.0300197369729529,<keras.src.engine.sequential.Sequential object at 0x7921f428fc40>
ILMN,21.809624820081545,9.81486037713896,0.068269707218952,0.0153497542424972,<keras.src.engine.sequential.Sequential object at 0x7922042a0d30>
INCY,4.508243109416061,1.8896770534158824,0.0387505551580952,0.011953934475563,<keras.src.engine.sequential.Sequential object at 0x792214b586a0>
INTC,1.4677180401335124,0.3956932967632187,0.036174616398894,0.0146165260476885,<keras.src.engine.sequential.Sequential object at 0x7921ede0e170>
INTU,18.50890149323518,15.833362088864886,0.0501201845093002,0.0222022820578991,<keras.src.engine.sequential.Sequential object at 0x7921f42fff10>
INVH,0.9399300135094572,0.33527524453606,0.0284831362194313,0.0123586511870808,<keras.src.engine.sequential.Sequential object at 0x79220723fb50>
IP,1.6773426257886883,0.1790382731128934,0.0373580879683387,0.006767605144639,<keras.src.engine.sequential.Sequential object at 0x792207f7a440>
IPG,1.246307620758823,0.4945256505876652,0.0418768677217176,0.0073465412202961,<keras.src.engine.sequential.Sequential object at 0x7921f5dbc460>
IQV,8.006139045156916,4.940672243767686,0.0467188711627409,0.0225476332456694,<keras.src.engine.sequential.Sequential object at 0x7921eed90100>
IR,1.4845615694112329,0.6573799439978568,0.0280018499003136,0.0100702179984804,<keras.src.engine.sequential.Sequential object at 0x79220788d090>
IRM,2.196349547922759,1.7539026179055273,0.0548985779014,0.0237973252819016,<keras.src.engine.sequential.Sequential object at 0x79220723dd20>
ISRG,9.458698519613971,7.600753094780523,0.0368287780085414,0.0156338327992303,<keras.src.engine.sequential.Sequential object at 0x7921e4b64e20>
IT,8.235849091527694,4.355248817454807,0.0341187943074244,0.0191626630939964,<keras.src.engine.sequential.Sequential object at 0x7922054e56f0>
ITW,4.555827252991502,1.9756610919822,0.0232532592906104,0.0043978206464902,<keras.src.engine.sequential.Sequential object at 0x7921ddd2d3c0>
IVZ,1.2520620106253817,0.2989220512798102,0.0517310611932097,0.0167583851423072,<keras.src.engine.sequential.Sequential object at 0x7921ddd2ca60>
J,3.407979980107305,1.556001739890238,0.0360195956428735,0.0146708449627866,<keras.src.engine.sequential.Sequential object at 0x7921ee805c00>
JBHT,4.478170960688028,0.9454776440251204,0.0329830322914837,0.009693978562079,<keras.src.engine.sequential.Sequential object at 0x792269a64220>
JCI,2.285305259027409,1.1515096645580083,0.0427607636476448,0.0169381385248688,<keras.src.engine.sequential.Sequential object at 0x7921f6e0a4d0>
JKHY,3.393722706319058,1.8786133998083328,0.0198195285179966,0.0061765473986931,<keras.src.engine.sequential.Sequential object at 0x7921ede44910>
JNJ,3.3836034998863127,1.2908404892526806,0.0216686518328805,0.0060822491388374,<keras.src.engine.sequential.Sequential object at 0x7921ff628ee0>
JNPR,0.9710352520888128,0.0827383152332015,0.033530763120037,0.0057053006049975,<keras.src.engine.sequential.Sequential object at 0x7921f7f88400>
JPM,4.065589249753241,1.6319209575581246,0.0328686563174101,0.0042748327378257,<keras.src.engine.sequential.Sequential object at 0x7921ee6860e0>
K,1.5971882978853318,0.3095879264149095,0.0222605129717774,0.0049365368427687,<keras.src.engine.sequential.Sequential object at 0x7921dff349d0>
KDP,0.6157967600943844,0.273732132128668,0.0215302864154053,0.0071470416048221,<keras.src.engine.sequential.Sequential object at 0x7921def41780>
KEY,0.8088935621631558,0.4530185938174033,0.04618183682087,0.0253124434653656,<keras.src.engine.sequential.Sequential object at 0x7921fe725630>
KEYS,6.040198623954078,4.455284559777349,0.0458557384328988,0.0167545607184225,<keras.src.engine.sequential.Sequential object at 0x7922076c11e0>
KIM,0.8086184504154892,0.361770287179028,0.0429523239970955,0.0252506361273814,<keras.src.engine.sequential.Sequential object at 0x7de70813b040>
KLAC,14.9514359298515,12.1679252408083,0.063073190355211,0.0212462618308047,<keras.src.engine.sequential.Sequential object at 0x7de710175330>
KMB,2.7111246321910176,0.4680074358305773,0.020277729013738,0.0052668560522306,<keras.src.engine.sequential.Sequential object at 0x7de7a7c3ead0>
KMI,0.7706404077250334,0.6202176648942646,0.0369501972973116,0.0233962195419971,<keras.src.engine.sequential.Sequential object at 0x7de70821e650>
KMX,4.418534912685499,1.7536110454986609,0.0454150462146988,0.0163657022949365,<keras.src.engine.sequential.Sequential object at 0x7de7202858d0>
KO,1.245802640563395,0.440155690297328,0.0220038916518029,0.0060477083045236,<keras.src.engine.sequential.Sequential object at 0x7de7101a8580>
KR,1.9191881554271604,0.8145124455037327,0.0612944212835587,0.0421085053833728,<keras.src.engine.sequential.Sequential object at 0x7de72059e080>
KVUE,0.3526459879108181,0.0,0.0125013949159887,0.0,<keras.src.engine.sequential.Sequential object at 0x7de7201bd5a0>
L,1.6677067621406485,0.5390847868829743,0.0304831851766757,0.0165082129070374,<keras.src.engine.sequential.Sequential object at 0x7de7107b1990>
LDOS,2.651375931637206,1.3623498534013383,0.0331728804144967,0.0135248248650609,<keras.src.engine.sequential.Sequential object at 0x7de75b9f1870>
LEN,3.105314106782681,1.2701722542034242,0.0366957320511217,0.0064464637847548,<keras.src.engine.sequential.Sequential object at 0x7de79c1109a0>
LH,7.068359682944089,3.5551120081694894,0.0354489679817286,0.0147835284733537,<keras.src.engine.sequential.Sequential object at 0x7de708526d40>
LHX,6.597297465250486,4.308208799130217,0.0362544959742336,0.0164590950507251,<keras.src.engine.sequential.Sequential object at 0x7de6bf412cb0>
LIN,8.131218946847289,4.349155558724485,0.0377080973057235,0.0215562849787665,<keras.src.engine.sequential.Sequential object at 0x7de71073fdf0>
LKQ,1.156981361664473,0.551836297911628,0.0226619599278426,0.0041277496085719,<keras.src.engine.sequential.Sequential object at 0x7de7a7b66b90>
LLY,12.873258784525486,11.612790160553567,0.0498925357542677,0.026808031462832,<keras.src.engine.sequential.Sequential object at 0x7de79c0ea830>
LMT,11.02851089366892,6.84897871269631,0.033756478081723,0.0195501031267137,<keras.src.engine.sequential.Sequential object at 0x7de710307ee0>
