gbm_avg_RMSE,arima_avg_RMSE,xgb_avg_RMSE,lstm_avg_RMSE,RMSE_best_model
8.559999999999999,0.256,1.295816122808936,4.582500325821988,arima_avg_RMSE
1.7920000000000005,3.35,0.2810562892330975,0.7920119885956665,xgb_avg_RMSE
4.772,0.438,1.3706575782733954,3.683364693451957,arima_avg_RMSE
14.784,1.5060000000000002,2.429466635086404,6.001327688537576,arima_avg_RMSE
8.120000000000001,1.3439999999999999,1.444300922327214,3.294760908761147,arima_avg_RMSE
9.32,1.3639999999999999,1.240442410984065,5.361280709642075,xgb_avg_RMSE
6.2620000000000005,0.498,1.7495464140323946,4.248219181404084,arima_avg_RMSE
19.914,0.77,4.323551592313686,8.499286121997402,arima_avg_RMSE
8.202000000000002,1.402,1.3124317967257384,3.7702104580999647,xgb_avg_RMSE
14.151999999999996,1.052,3.0524269122372223,6.759709623980721,arima_avg_RMSE
9.45,2.7179999999999986,2.491431111412552,6.2523852395378485,xgb_avg_RMSE
3.87,0.962,0.9244510750642128,1.5828641493963034,xgb_avg_RMSE
62.59799999999999,2.3499999999999996,17.16915400075029,32.09927187816622,arima_avg_RMSE
1.132,0.646,0.2379082127377963,0.6995505259839996,xgb_avg_RMSE
5.957999999999999,1.319999999999999,0.7928085872752336,3.1993359143503923,xgb_avg_RMSE
4.262,1.27,1.0939436198423234,2.2012636458090435,xgb_avg_RMSE
8.436,1.9500000000000002,1.7556584604150711,5.864689649727112,xgb_avg_RMSE
13.002,1.35,3.1880887663821738,12.7270509372898,arima_avg_RMSE
18.034,0.65,2.6502352594464877,9.338646243554672,arima_avg_RMSE
2.038,0.8300000000000001,0.3460706540004945,1.183812082700033,xgb_avg_RMSE
17.708000000000002,1.572,3.7651109490919614,13.388168304584816,arima_avg_RMSE
7.69,1.3159999999999998,1.7277539520522047,4.01466411698778,arima_avg_RMSE
3.764,2.604,1.022524080235059,2.527187534188568,xgb_avg_RMSE
4.556,1.1400000000000001,1.0906195853854217,2.415834778137499,xgb_avg_RMSE
8.154,1.104,1.2229689261790253,5.565298094856247,arima_avg_RMSE
12.366,1.024,4.221985507670595,14.425751286904273,arima_avg_RMSE
5.24,0.502,0.8595690909838737,2.3756832802143,arima_avg_RMSE
4.252000000000001,0.41200000000000003,1.179668072600028,2.645794808217818,arima_avg_RMSE
19.97,0.622,8.266398163944128,14.859579814734383,arima_avg_RMSE
2.802,1.774,0.7228298495467349,2.1494820461119666,xgb_avg_RMSE
13.144,0.732,1.8519275559209332,6.781391651776795,arima_avg_RMSE
5.973999999999999,1.26,2.7959666452133645,3.479478399666811,arima_avg_RMSE
4.88,0.424,1.4679194469995964,2.5340174562838778,arima_avg_RMSE
9.022,0.965999999999999,2.3523813354959566,7.127741470775884,arima_avg_RMSE
10.79,1.816,10.037361440662291,6.72237516885711,arima_avg_RMSE
2.3240000000000003,2.105999999999999,0.6111156015313133,1.1557479501334842,xgb_avg_RMSE
10.8,0.61,1.6864729152166635,3.785079027103437,arima_avg_RMSE
19.372,0.744,2.6958968355165203,9.551282139589526,arima_avg_RMSE
3.1060000000000003,1.124,0.595784209081318,1.924380491369525,xgb_avg_RMSE
7.681999999999999,1.3439999999999999,1.3745259678881931,7.348349676017898,arima_avg_RMSE
4.572,0.44999999999999996,1.150722233215495,2.5688475273890434,arima_avg_RMSE
5.74,0.71,1.5557634672854976,3.186694728759673,arima_avg_RMSE
6.908,0.758,1.0125466868844386,2.8447617924699293,arima_avg_RMSE
13.223999999999998,0.8400000000000001,2.064773350877874,7.174462297343934,arima_avg_RMSE
11.852,0.752,1.8337560506302304,5.831748701875202,arima_avg_RMSE
15.4,0.9520000000000001,1.7696785828304271,5.382887420205933,arima_avg_RMSE
3.27,0.742,0.5225179095322663,1.199289985163653,xgb_avg_RMSE
11.496,1.188,3.658255292104865,6.480573117015581,arima_avg_RMSE
4.228,2.343999999999999,0.6216799681886191,1.9378503094365385,xgb_avg_RMSE
0.926,2.282,0.1815927892531878,0.621050893460913,xgb_avg_RMSE
6.952,1.066,0.9408280116587798,1.8830250542728264,xgb_avg_RMSE
28.110000000000003,2.2559999999999993,5.722505626453139,19.81961260132301,arima_avg_RMSE
19.106,0.71,3.403720675184394,15.62002623127194,arima_avg_RMSE
5.854000000000001,2.408,1.5025998039952395,3.040827776823752,xgb_avg_RMSE
6.784000000000001,1.384,0.8782674794834149,4.358959065030441,xgb_avg_RMSE
7.542,1.188,1.026156249556704,3.09525879090038,xgb_avg_RMSE
2.702,1.764,0.5407041165688838,1.367215168057658,xgb_avg_RMSE
24.46,1.128,2.6218024788937044,12.320038015267189,arima_avg_RMSE
11.168,0.858,4.791304830179605,6.786683947772734,arima_avg_RMSE
3.188,1.25,1.5630537344696125,2.1098447622018104,arima_avg_RMSE
24.896,1.292,4.869361568299903,17.231586696269087,arima_avg_RMSE
6.434,1.1840000000000002,1.0856624799203645,2.251439739552977,xgb_avg_RMSE
3.398,0.846,0.9648116431449856,2.645490458205704,arima_avg_RMSE
8.592,0.328,1.3013108092977494,3.781559387096173,arima_avg_RMSE
5.916,1.3980000000000001,1.5108767642714258,1.9886003631893008,arima_avg_RMSE
12.272,0.6,1.5510308983760035,3.1730074240535115,arima_avg_RMSE
7.642,1.366,1.5079294974113864,3.300993088944298,arima_avg_RMSE
9.326,2.088,2.3070159653714013,4.255778070160585,arima_avg_RMSE
24.796000000000003,0.654,2.586689593388768,6.008832314402666,arima_avg_RMSE
7.0120000000000005,0.243999999999999,1.1060438605511556,2.626890125837748,arima_avg_RMSE
8.836000000000002,0.518,1.6359055816115575,5.686643198822319,arima_avg_RMSE
9.046,1.568,2.2410320779457797,5.015066234277255,arima_avg_RMSE
8.068,1.346,1.3660730729427375,4.741719454367271,arima_avg_RMSE
4.496,2.902,1.017953703173263,2.7773059232739383,xgb_avg_RMSE
27.828,1.02,3.1601597183791874,15.324896432523545,arima_avg_RMSE
7.965999999999999,0.282,1.3849833975647186,3.59607045631276,arima_avg_RMSE
2.26,1.214,0.5192924047409428,1.691851301566368,xgb_avg_RMSE
11.75,0.588,2.1631310620778352,5.890346240340412,arima_avg_RMSE
28.184000000000005,3.742,9.352695271984429,14.044944658787198,arima_avg_RMSE
23.774,3.723999999999999,4.552423076818949,11.139580972785245,arima_avg_RMSE
11.282,0.982,1.8523506525379052,5.85775378889912,arima_avg_RMSE
7.164,0.342,1.1646460478823648,4.2143833467239,arima_avg_RMSE
23.568,1.678,5.042403857739683,11.720831562408732,arima_avg_RMSE
2.622,2.239999999999999,0.5621475895190283,1.693587167500428,xgb_avg_RMSE
8.9,1.3780000000000001,2.4757363251311526,6.701647536876092,arima_avg_RMSE
6.756,0.6279999999999999,0.7431488497287351,2.402303406023816,arima_avg_RMSE
10.734,0.986,1.2774504319729236,3.230652708138062,arima_avg_RMSE
8.2,1.26,1.6520071447616431,5.153059474777758,arima_avg_RMSE
7.678,0.7000000000000001,1.3964036003810945,7.092821242849043,arima_avg_RMSE
10.522,0.6519999999999999,1.6321767913460985,6.254557572244117,arima_avg_RMSE
21.026,1.404,2.53186400117752,9.745943588100683,arima_avg_RMSE
4.68,0.546,0.888929402487093,3.4256289585328625,arima_avg_RMSE
3.406,0.77,0.4501870507203752,3.346560086505889,xgb_avg_RMSE
1.916,0.72,0.3699219359524427,0.896730347877955,xgb_avg_RMSE
7.762,1.096,1.2140681407753982,4.619733073495508,arima_avg_RMSE
16.136000000000003,1.096,2.867527777671426,7.138713022308975,arima_avg_RMSE
4.134,0.47,1.0479507852754868,2.3717203433515683,arima_avg_RMSE
2.606,0.5599999999999989,0.5933021885560188,1.298754443165064,arima_avg_RMSE
8.79,0.8019999999999999,1.6868114883346756,4.691355205126561,arima_avg_RMSE
3.026,2.3499999999999996,0.9556585351470112,1.819425008016309,xgb_avg_RMSE
4.846000000000001,0.474,0.5311934463080886,1.7609636977160004,arima_avg_RMSE
3.2840000000000003,1.584,0.6667604854696767,1.4835903299623714,xgb_avg_RMSE
12.672,0.551999999999999,2.3004409921694724,6.714196435018178,arima_avg_RMSE
4.772,1.25,1.1171568432952643,3.1385284605819,xgb_avg_RMSE
3.286,0.574,0.3912692832734857,1.3841854582019535,xgb_avg_RMSE
5.286,2.881999999999999,1.4885327912353492,4.781609222662107,xgb_avg_RMSE
2.812,0.558,0.5470039751985956,1.724589838850192,xgb_avg_RMSE
4.1125,0.407499999999999,1.116785969526852,2.8974140903141983,arima_avg_RMSE
1.04,1.31,0.3342564360898915,0.6091980674075864,xgb_avg_RMSE
2.6575,0.21250000000000002,0.5312335916478123,1.7586570384033289,arima_avg_RMSE
1.0875,0.557499999999999,0.3455761356081136,0.9399300135094572,xgb_avg_RMSE
3.135,0.39,0.7585228284816345,1.4845615694112329,arima_avg_RMSE
7.065,0.65,0.9253994280572856,3.104921034836358,arima_avg_RMSE
10.90333333333333,0.756666666666666,1.799311131162778,3.14571043602055,arima_avg_RMSE
3.37,2.67,1.190295495186793,3.1970272132947337,xgb_avg_RMSE
3.5866666666666664,0.54,0.8310912026789559,2.87286851364647,arima_avg_RMSE
1.8133333333333332,0.33,0.4885281951666346,1.5284927140653668,arima_avg_RMSE
1.7533333333333332,0.346666666666666,0.5433519558222326,1.5682436142446166,arima_avg_RMSE
43.120000000000005,5.17,7.954973515852042,21.650070116227564,arima_avg_RMSE
1.2466666666666668,1.493333333333333,0.451546556904246,0.6268142279345675,xgb_avg_RMSE
18.225,0.475,3.372885430515832,7.933112577969563,arima_avg_RMSE
8.76,0.61,1.5116085406422577,3.977238253619024,arima_avg_RMSE
1.745,2.445,1.031798418855618,1.2372830038197296,xgb_avg_RMSE
7.779999999999999,1.48,1.16770262731705,1.831954208223174,xgb_avg_RMSE
17.49,1.6700000000000002,1.9659994012745112,8.541634572962831,arima_avg_RMSE
7.96,1.7199999999999998,1.359106088701529,8.539387684569533,xgb_avg_RMSE
0.68,0.7000000000000001,0.6611668218185582,0.3526459879108181,lstm_avg_RMSE
